Order #,Order Date,Item Id,Item,Category,Quantity,Item Price,Item End Time,Payment Date,Payment Amount,Tracking #,Tax,Additional Fee,Shipping Price,Handling Price,Donation,Shipped Date,Seller
61705986,4/6/2026,259867538,Collection of Vintage Sourcebooks for the Shadowrun RPG,Books,1,$31.00,4/6/2026,4/6/2026,$151.03,380405570649	,$0.00,$0.00,$14.81,$8.00,$0.00,4/10/2026,Goodwill Industries of New Mexico
61705986,4/6/2026,259867718,Collection of Vintage Sourcebooks for the Shadowrun RPG,Books,1,$31.22,4/6/2026,4/6/2026,$151.03,380405570649	,$0.00,$0.00,$14.81,$8.00,$0.00,4/10/2026,Goodwill Industries of New Mexico
61706028,4/6/2026,260081075,Lot Of 5 Pcs Dungeons And Dragons Boxed Sets Fantasy RPG Campaign Books,Books,1,$401.00,4/6/2026,4/6/2026,$421.45,870433257852	,$0.00,$0.00,$16.95,$3.50,$0.00,4/8/2026,Goodwill of Greater Grand Rapids
61706079,4/6/2026,260086109,Vintage Y2K Harley-Davidson 82001 Chunky Leather Lace-Up Moto Boots Size 7.5,Clothing > Women's Clothing > Shoes Women's > Size 7.5,1,$14.99,4/6/2026,4/6/2026,$27.52,380368477540	,$0.00,$0.00,$12.53,$0.00,$0.00,4/9/2026,Goodwill of Western Missouri & Eastern Kansas
61706139,4/6/2026,259881906,Vintage Brocade Jacket Women's Size M/L Black Pink Floral Print Open Front,Clothing > Women's Clothing > Outerwear,1,$14.99,4/6/2026,4/6/2026,$42.49,380438266021	,$0.00,$0.00,$10.50,$0.00,$0.00,4/13/2026,MERS/Missouri Goodwill Industries
61706139,4/6/2026,259881911,Vtg Y2K Lace Jacket Size XL Black Open Front Ruffled Collar Witchy Vamp Gothic,Clothing > Women's Clothing > Shirts/Blouses,1,$17.00,4/6/2026,4/6/2026,$42.49,380438266021	,$0.00,$0.00,$10.50,$0.00,$0.00,4/13/2026,MERS/Missouri Goodwill Industries
61706228,4/6/2026,260071065,"Vintage Y2K South Pole, Risk Jeans & Jungle & Co. Denim Shorts/Jeans Sz 34/36",Clothing > Children's Clothing > Shorts Boys',1,$49.00,4/6/2026,4/8/2026,$69.30,870590999618	,$0.00,$0.00,$18.30,$2.00,$0.00,4/13/2026,Goodwill of Central & Southern Indiana
61706443,4/6/2026,260037898,Vintage Y2K Cache Women's Navy Blue Beaded Sequin Sheer Wrap Evening Gown Sz 4,Clothing > Women's Clothing > Formalwear > Size 4,1,$51.00,4/6/2026,4/6/2026,$65.23,380354386280	,$0.00,$0.00,$10.88,$3.35,$0.00,4/9/2026,Goodwill Industries of Greater Cleveland & East Central Ohio
61706708,4/6/2026,260084982,Blanc Noir Women's Double Breasted Black Size M Steampunk Trench Coat,Clothing > Women's Clothing > Outerwear > Size M,1,$19.99,4/6/2026,4/6/2026,$25.98,495746057527	,$0.00,$0.00,$5.99,$0.00,$0.00,4/8/2026,Goodwill Industries of the Columbia Willamette
61706721,4/6/2026,259814745,Wicca & Witchcraft Book Bundle,Books,1,$51.00,4/6/2026,4/6/2026,$71.84,870610327835	,$0.00,$0.00,$17.84,$3.00,$0.00,4/13/2026,Goodwill Industries of Southwestern Michigan
61706785,4/6/2026,259879436,Women's Black Brighton Handbag C989981,Clothing > Women's Clothing > Purses,1,$14.99,4/6/2026,4/6/2026,$27.29,870399711292	,$0.00,$0.00,$8.81,$3.49,$0.00,4/7/2026,Goodwill Industries of Ventura and Santa Barbara Counties
61706814,4/6/2026,260044033,Fair Oaks Y2K Style Embellished Cross Filigree T-Shirt Women's Size M,Clothing > Women's Clothing > Shirts/Blouses,1,$14.99,4/6/2026,4/8/2026,$28.49,870619534222	,$0.00,$0.00,$10.50,$3.00,$0.00,4/13/2026,Goodwill of Central Iowa
61706833,4/6/2026,259920599,Vintage Y2K Nanette Lepore Women's Sweater Jacket Coat Gray Wool Blend Ruched M,Clothing > Women's Clothing > Sweaters > Size M,1,$10.99,4/6/2026,4/6/2026,$21.87,380522005223	,$0.00,$0.00,$10.88,$0.00,$0.00,4/15/2026,Goodwill of Western and Northern Connecticut
61739489,4/8/2026,258643642,"Tripp NYC Tiger Print Zip-Up Hoodie, Long Sleeve, Adult Size",Clothing > Children's Clothing > Hoodies Girls' > Size XL,1,$29.95,4/8/2026,4/8/2026,$36.95,870492237139	,$0.00,$0.00,$5.00,$2.00,$0.00,4/9/2026,Goodwill of Central & Southern Indiana
61742047,4/8/2026,260248959,Y2k Dkny Women's White Lace Long Sleeve Shirt Sz 10,Clothing > Women's Clothing > Shirts/Blouses,1,$7.99,4/7/2026,4/8/2026,$24.15,870651354817	,$0.00,$0.00,$13.17,$2.99,$0.00,4/14/2026,Goodwill Industries of North Florida
61744011,4/8/2026,259848720,"Lot of Four Collectible Vintage Books - Sherlock Holmes, & Harvard Classics",Books > Antique/Collectible,1,$26.00,4/6/2026,4/8/2026,$40.42,870601757878	,$0.00,$0.00,$14.42,$0.00,$0.00,4/13/2026,"Goodwill Industries of West Michigan, Inc."
61744047,4/8/2026,260192132,HARLEY DAVIDSON ALEXA BACK LACE LEATHER BOOTS BIKER GOTH WOMEN'S SIZE 9M,Clothing > Women's Clothing > Shoes Women's,1,$26.01,4/7/2026,4/8/2026,$43.80,513430827326	,$0.00,$0.00,$13.29,$4.50,$0.00,4/11/2026,Goodwill Industries of San Antonio
61744952,4/8/2026,260386333,EUC Unknown Brand Blue Multi Brocade Bead Embellished Sherwani Garment Men 38,Clothing > Men's Clothing > Suits > Size 38R,1,$16.99,4/7/2026,4/8/2026,$21.99,870521368439	,$0.00,$0.00,$0.01,$4.99,$0.00,4/10/2026,Goodwill Industries of Northeastern Pennsylvania
61756510,4/8/2026,259971301,Vintage Nemesis Black Punk Rock Star Leather Cuff Watch,Jewelry & Gemstones > Watches > Men's Watches,1,$14.99,4/7/2026,4/8/2026,$133.95,380400777198	,$0.00,$0.00,$13.32,$5.00,$0.00,4/10/2026,Goodwill of Central & Northern Arizona
61756510,4/8/2026,260085296,"925 Sterling Silver Scrollwork Dangle Earrings & 8"" Sodalite Bracelet 84.05g",Jewelry & Gemstones > Jewelry Sets,1,$23.00,4/8/2026,4/8/2026,$133.95,380400777198	,$0.00,$0.00,$13.32,$5.00,$0.00,4/10/2026,Goodwill of Central & Northern Arizona
61756510,4/8/2026,260109770,Dr. Martens W/ Bouncing Soles Quad Wild Croc Platform Shoes Size 8,Clothing > Men's Clothing > Shoes Men's,1,$57.66,4/8/2026,4/8/2026,$133.95,380400777198	,$0.00,$0.00,$13.32,$5.00,$0.00,4/10/2026,Goodwill of Central & Northern Arizona
61756510,4/8/2026,260117269,Blank NYC Black Suede Leather Zip Up Jacket Size Medium,Clothing > Women's Clothing > Outerwear,1,$9.99,4/8/2026,4/8/2026,$133.95,380400777198	,$0.00,$0.00,$13.32,$5.00,$0.00,4/10/2026,Goodwill of Central & Northern Arizona
61756510,4/8/2026,260134429,Jones Studio Separates Black/Gold Metallic Blazer Size 14 NWT,Clothing > Women's Clothing > Suits,1,$9.99,4/8/2026,4/8/2026,$133.95,380400777198	,$0.00,$0.00,$13.32,$5.00,$0.00,4/10/2026,Goodwill of Central & Northern Arizona
61756599,4/8/2026,260049340,"RPG Core Game Manuals & Miniatures Lot: G.I. Joe, Serenity & Stargrave Included",Toys/Dolls/Games > Games,1,$39.10,4/8/2026,4/8/2026,$57.33,380385617266	,$0.00,$0.00,$16.23,$2.00,$0.00,4/10/2026,Goodwill of North Georgia
61771362,4/9/2026,260784563,NWT Wmns Y2k JKARA Dark Blue Beaded Bell Sleeve Whimsigoth Wrap Top 16 MSRP$178,Clothing > Women's Clothing > Retro/Vintage,1,$24.99,4/9/2026,4/9/2026,$25.00,9434636208303393866657	,$0.00,$0.00,$0.01,$0.00,$0.00,4/10/2026,"Goodwill Industries of South Central Wisconsin, Inc."
61773618,4/9/2026,260119819,Kasper Women's Black Brocade One Button Evening Jacket Size 8,Clothing > Women's Clothing > Outerwear,1,$7.99,4/8/2026,4/9/2026,$20.87,380556413323	,$0.00,$0.00,$9.88,$3.00,$0.00,4/16/2026,Goodwill of Southwestern Pennsylvania
61773789,4/9/2026,260109066,Vintage Pewter Gothic Biohazard Symbol Pendant Triskelion Style 7g,Jewelry & Gemstones > Pendants,1,$16.00,4/8/2026,4/9/2026,$48.62,380533840555	,$0.00,$0.00,$16.63,$1.00,$0.00,4/15/2026,Goodwill Hawaii
61773789,4/9/2026,260207492,Michael Kors Women's Black Red Lace Print Zip Blouse Roll Tab Sleeves Size M,Clothing > Women's Clothing > Shirts/Blouses > Size M,1,$14.99,4/9/2026,4/9/2026,$48.62,380533840555	,$0.00,$0.00,$16.63,$1.00,$0.00,4/15/2026,Goodwill Hawaii
61773887,4/9/2026,260394385,Dries Van Noten Women's Black Long Sleeve Back Zip Maxi Dress Size 40 W/tags,Clothing > Women's Clothing > Dresses,1,$190.00,4/9/2026,4/9/2026,$200.99,380419777792	,$0.00,$0.00,$9.99,$1.00,$0.00,4/11/2026,Goodwill Industries of Greater New York and Northern New Jersey
61773977,4/9/2026,259880891,The Witcher 3: Wild Hunt Official Collector's Edition Strategy Guide,Books > Non-Fiction > Games & Puzzles,1,$12.00,4/7/2026,4/9/2026,$59.59,501450867041	,$0.00,$0.00,$10.73,$9.00,$0.00,4/10/2026,Goodwill Industries of the Inland Northwest
61773977,4/9/2026,260093704,Steampunk Masquerade Rabbit Mask Gear Clockwork Design Green Leather,Clothing > Women's Clothing > Accessories,1,$16.87,4/9/2026,4/9/2026,$59.59,501450867041	,$0.00,$0.00,$10.73,$9.00,$0.00,4/10/2026,Goodwill Industries of the Inland Northwest
61773977,4/9/2026,260108843,"Womens Vince Black 100% Silk Long Sleeve Shirt, Size L/G",Clothing > Women's Clothing > Shirts/Blouses > Size L,1,$10.99,4/9/2026,4/9/2026,$59.59,501450867041	,$0.00,$0.00,$10.73,$9.00,$0.00,4/10/2026,Goodwill Industries of the Inland Northwest
61774108,4/9/2026,259851861,"Warhammer 40,000 Horus Heresy Board Game - Sealed",Toys/Dolls/Games > Games > Puzzles,1,$111.00,4/8/2026,4/9/2026,$125.07,870654630004	,$0.00,$0.00,$11.57,$2.50,$0.00,4/14/2026,Goodwill of Orange County
61774200,4/9/2026,260063347,Embracing the Moon: A Witch's Guide to Ritual Spellcraft and Shadow Work,Books > Religion,1,$9.99,4/9/2026,4/9/2026,$19.04,9449009105114687584366	,$0.00,$0.00,$9.05,$0.00,$0.00,4/13/2026,Corbet Rd NCPA Dubois
61774304,4/9/2026,260185451,Vintage Y2K Candie's Dress Size S Black Corset Babydoll Vamp Witchy Gothic Punk,Clothing > Women's Clothing > Dresses,1,$14.99,4/9/2026,4/9/2026,$24.72,380392493850	,$0.00,$0.00,$9.73,$0.00,$0.00,4/10/2026,MERS/Missouri Goodwill Industries
61774412,4/9/2026,260071460,The Black Witch: A Grimoire of the Demonic Tongue by Enoch B Petrucelly,Books > Antique/Collectible,1,$10.00,4/8/2026,4/9/2026,$19.14,870622142785	,$0.00,$0.00,$5.15,$3.99,$0.00,4/13/2026,Southern Oregon Goodwill Industries
61774615,4/9/2026,260249759,Vintage Gotham Silver on Copper 508 Pedestal Flower Bowl w/Lid,For The Home > Home Decor,1,$25.99,4/9/2026,4/9/2026,$26.00,380452899457	,$0.00,$0.00,$0.01,$0.00,$0.00,4/13/2026,Goodwill Keystone Area - Reading
61774676,4/9/2026,260063056,3 Harry Potter Wands,Collectibles,1,$31.00,4/8/2026,4/9/2026,$45.80,870602085614	,$0.00,$0.00,$11.81,$2.99,$0.00,4/13/2026,Goodwill Industries of the Summit
61781085,4/9/2026,260185305,Vintage Y2K Maxi Gown Size 1/2 Black Floral Lace Vamp Witchy Elena Gilbert,Clothing > Women's Clothing > Dresses,1,$14.99,4/9/2026,4/9/2026,$55.71,380562337540	,$0.00,$0.00,$10.74,$0.00,$0.00,4/16/2026,MERS/Missouri Goodwill Industries
61781085,4/9/2026,260185441,Vtg Y2K Black Floral Lace Top Women's Size XL Vamp Witchy Gothic Elena Gilbert,Clothing > Women's Clothing > Shirts/Blouses,1,$14.99,4/9/2026,4/9/2026,$55.71,380562337540	,$0.00,$0.00,$10.74,$0.00,$0.00,4/16/2026,MERS/Missouri Goodwill Industries
61781085,4/9/2026,260185447,Vintage Y2K Black Floral Mesh Top Women's Size L Elena Gilbert Gilmore Girls,Clothing > Women's Clothing > Shirts/Blouses,1,$14.99,4/9/2026,4/9/2026,$55.71,380562337540	,$0.00,$0.00,$10.74,$0.00,$0.00,4/16/2026,MERS/Missouri Goodwill Industries
61785851,4/10/2026,259955004,Age of Conan The Strategy Board Game (Factory Sealed),Bulk > Toys/Dolls/Games,1,$36.99,4/9/2026,4/10/2026,$61.03,870700453138	,$0.00,$0.00,$11.57,$2.50,$0.00,4/15/2026,Goodwill of Orange County
61785851,4/10/2026,260444758,"Episode Women's Wool Blazer Jacket, Size USA 6, EUR 36, UK 8",Clothing > Women's Clothing > Outerwear > Size 6,1,$9.97,4/9/2026,4/10/2026,$61.03,870700453138	,$0.00,$0.00,$11.57,$2.50,$0.00,4/15/2026,Goodwill of Orange County
61786052,4/10/2026,260208151,Alice + Olivia Women's Black Casual Dress - Size 6,Clothing > Women's Clothing > Dresses,1,$63.00,4/9/2026,4/10/2026,$93.85,870528931351	,$0.00,$0.00,$11.86,$6.00,$0.00,4/10/2026,Goodwill of Southern Nevada
61786052,4/10/2026,260337123,Penta Club Men's Black Silk Long Sleeve Button Up - Size XL,Clothing > Men's Clothing > Shirts,1,$12.99,4/10/2026,4/10/2026,$93.85,870528931351	,$0.00,$0.00,$11.86,$6.00,$0.00,4/10/2026,Goodwill of Southern Nevada
61786708,4/10/2026,260476514,SWITCH USA Women's Medium Houndstooth Pattern Cropped Jacket,Clothing > Women's Clothing > Outerwear > Size M,1,$14.90,4/10/2026,4/10/2026,$14.91,92612931507372543475180754	,$0.00,$0.00,$0.01,$0.00,$0.00,4/16/2026,Goodwill of the Olympics and Rainier Region
61847849,4/13/2026,260367663,Distressed Brown Leather Drop Leg Thigh Bag Steampunk Biker Waist Hip Purse,Clothing > Women's Clothing > Purses,1,$26.00,4/11/2026,4/13/2026,$36.64,380508728469	,$0.00,$0.00,$10.64,$0.00,$0.00,4/14/2026,Goodwill Hawaii
61851429,4/13/2026,260594643,Royal Bones by Tripp NYC Striped Button-Up Shirt Size S,Clothing > Children's Clothing > Shirts Girls' > Size S,1,$14.99,4/12/2026,4/13/2026,$20.98,870784621976	,$0.00,$0.00,$5.99,$0.00,$0.00,4/17/2026,Goodwill Industries of the Columbia Willamette
61851457,4/13/2026,260358549,Vintage Y2K Tripp NYC Women's Black Cropped Military Biker Jacket Sz 3,Clothing > Juniors' Clothing > Outerwear > Size 3,1,$41.00,4/11/2026,4/13/2026,$53.88,380570498175	,$0.00,$0.00,$10.88,$2.00,$0.00,4/16/2026,Rappahannock Goodwill Industries Inc.
61872109,4/14/2026,260304829,"Assorted Witchcraft-Themed Items: Books, Decor, and Fabrics Set",Collectibles,1,$49.99,4/11/2026,4/14/2026,$50.00,520331548972	,$0.00,$0.00,$0.01,$0.00,$0.00,4/17/2026,Goodwill of the Olympics and Rainier Region
61885815,4/14/2026,260603466,3pc Bundle Of Women's Sz XXL Grunge/Gothic-Style Lace-Style Corset Tops,Clothing > Women's Clothing > Shirts/Blouses > Size XXL,1,$46.00,4/14/2026,4/14/2026,$62.45,870690517870	,$0.00,$0.00,$13.70,$2.75,$0.00,4/15/2026,Wabash Valley Goodwill
61886276,4/14/2026,260822020,TRIPP NYC Men's Black Cargo Pants XS with Blue Stitching and Straps,Clothing > Men's Clothing > Pants > Size XS,1,$86.00,4/14/2026,4/14/2026,$101.14,870943968897	,$0.00,$0.00,$13.14,$2.00,$0.00,4/22/2026,Goodwill of Central & Southern Indiana
61886323,4/14/2026,260493817,NWT Widow by Dolls Kill Black Goth Garment Size XS,Clothing > Women's Clothing > Skirts > Size XS,1,$21.88,4/13/2026,4/14/2026,$33.89,871320284312	,$0.00,$0.00,$10.02,$1.99,$0.00,5/1/2026,"Goodwill Industries of Arkansas, Inc."
61886523,4/14/2026,260276873,2010 Jakks Pacific Spynet Ultra Vision Goggles Toy (B42D),Toys/Dolls/Games > Toys,1,$7.99,4/10/2026,4/14/2026,$22.05,870737196335	,$0.00,$0.00,$11.81,$2.25,$0.00,4/16/2026,Hampton – Goodwill of Central & Coastal Virginia
61886544,4/14/2026,260848714,SAVAGE FENTY Red Corset Womens Large,Clothing > Women's Clothing,1,$22.99,4/14/2026,4/14/2026,$34.42,870855607383	,$0.00,$0.00,$9.43,$2.00,$0.00,4/20/2026,Easterseals-Goodwill Northern Rocky Mountain-Boise
61886597,4/14/2026,260171095,"Hand Made 20"" Tall Steam Punk Perpetual Motion Sculpture",For The Home > Home Decor,1,$19.99,4/9/2026,4/15/2026,$52.25,870711118374	,$0.00,$0.00,$22.26,$10.00,$0.00,4/15/2026,Goodwill of North Central Wisconsin
61893478,4/15/2026,260847073,"16"" 925 Silver & Pearl Witches Knot Pendant Necklace",Jewelry & Gemstones > Necklaces,1,$14.99,4/14/2026,4/15/2026,$19.98,870862130574	,$0.00,$0.00,$4.99,$0.00,$0.00,4/20/2026,Goodwill Industries of the Columbia Willamette
61911053,4/15/2026,260709366,Milton Bradley HeroScape 25 Terrain Pieces Plus Obsidian Guards - Sealed,Toys/Dolls/Games,1,$71.00,4/15/2026,4/15/2026,$99.02,380562599739	,$0.00,$0.00,$0.02,$0.00,$0.00,4/16/2026,Goodwill Keystone Area - Reading
61911053,4/15/2026,260780989,Darque by Coquette Women's Black Corset Size S NWT,Clothing > Women's Clothing,1,$28.00,4/15/2026,4/15/2026,$99.02,380562599739	,$0.00,$0.00,$0.02,$0.00,$0.00,4/16/2026,Goodwill Keystone Area - Reading
61911107,4/15/2026,261084236,Gothic Art Now By Jasmine Becket Griffith Collins Design Hardcover Book,Books > Non-Fiction,1,$5.99,4/15/2026,4/15/2026,$28.11,380556885286	,$0.00,$0.00,$17.12,$5.00,$0.00,4/16/2026,Goodwill Industries of South Florida
61911148,4/15/2026,260973077,Sue Wong Nocturne Women's Gown Brown NWT Y2K Beaded Silk Fairy Dress Sz 6,Clothing > Women's Clothing > Dresses > Size 6,1,$194.00,4/15/2026,4/15/2026,$208.23,380632635970	,$0.00,$0.00,$10.88,$3.35,$0.00,4/20/2026,Goodwill Industries of Greater Cleveland & East Central Ohio
61911687,4/15/2026,260900917,"Goth Emo Alt Style Girls Apparel & Accessories, Sizes 10 and L/XL",Clothing > Baby > Boys' > Newborn,1,$26.99,4/15/2026,4/15/2026,$44.62,870796037067	,$0.00,$0.00,$15.63,$2.00,$0.00,4/17/2026,Goodwill of Central & Southern Indiana
61911743,4/15/2026,260751885,Express Womens Black Solid Spaghetti Strap Sleeveless Midi Dress Size 6,Clothing > Women's Clothing > Dresses,1,$9.99,4/15/2026,4/15/2026,$20.49,380551462250	,$0.00,$0.00,$10.50,$0.00,$0.00,4/16/2026,MERS/Missouri Goodwill Industries
61911828,4/15/2026,260957848,Tripp Boots Womens Size 4,Clothing > Women's Clothing > Shoes Women's,1,$9.99,4/15/2026,4/15/2026,$24.82,380567292598	,$0.00,$0.00,$10.84,$3.99,$0.00,4/16/2026,Goodwill of Colorado
61911867,4/15/2026,260949499,"Lot of 4 Roleplaying Game Books: Dungeons & Dragons, Mage & Battletech",Books,1,$76.00,4/15/2026,4/20/2026,$88.88,871008948965	,$0.00,$0.00,$10.88,$2.00,$0.00,4/23/2026,Goodwill Industries of the Columbia Willamette
61965743,4/18/2026,261051462,Juicy Couture Black Embossed Gothic Logo Mini Tote Crossbody Bag Gold Hardware,Clothing > Juniors' Clothing,1,$9.99,4/18/2026,4/18/2026,$19.87,380802524608	,$0.00,$0.00,$9.88,$0.00,$0.00,4/25/2026,Goodwill of Western and Northern Connecticut
61976678,4/18/2026,261146956,Vintage The Silk Farm Black Velvet Burnout Silk Dress - Size 4,Clothing > Women's Clothing > Retro/Vintage,1,$14.99,4/18/2026,4/20/2026,$30.51,380757162910	,$0.00,$0.00,$12.53,$2.99,$0.00,4/23/2026,Goodwill of Western Missouri & Eastern Kansas
62005657,4/20/2026,260860549,The Witcher Figurine,"Collectibles > Action Figures, Maquettes & Mini Busts",1,$14.99,4/16/2026,4/20/2026,$32.69,871008456146	,$0.00,$0.00,$13.70,$4.00,$0.00,4/23/2026,Goodwill Gulf Coast
62005734,4/20/2026,261349740,VTG Affliction Black Y2K/Gothic/Tattoo Inspired ButtonUp Long Sleeve Shirt Men L,Clothing > Men's Clothing > Retro/Vintage,1,$14.99,4/18/2026,4/20/2026,$19.99,870964872759	,$0.00,$0.00,$0.01,$4.99,$0.00,4/22/2026,Goodwill Industries of Northeastern Pennsylvania
62005765,4/20/2026,260796776,The Witcher,Toys/Dolls/Games > Toys,1,$8.99,4/16/2026,4/20/2026,$23.05,871545591469	,$0.00,$0.00,$11.81,$2.25,$0.00,5/7/2026,Richmond - Goodwill of Central & Coastal Virginia
62005844,4/20/2026,260853614,Set of Decorative Horned and Steampunk Masks,Seasonal & Holiday,1,$49.99,4/17/2026,4/20/2026,$50.00,Refunded	,$0.00,$0.00,$0.01,$0.00,$0.00,7/19/2026,Goodwill of the Olympics and Rainier Region
62005860,4/20/2026,260825326,Red Queen's Black Legion Steampunk Lace Collar with Watch and Gears - IOB,Jewelry & Gemstones > Watches,1,$15.99,4/16/2026,4/20/2026,$18.00,871108056181	,$0.00,$0.00,$0.01,$2.00,$0.00,4/27/2026,Goodwill Industries of Upstate/Midlands South Carolina - COLUMBIA
62005915,4/20/2026,260846861,"Vintage Gothic Inspired Jewelry w/Chico's, Coach, Fossil, Rhinestone & More",Jewelry & Gemstones > Jewelry Sets,1,$48.00,4/16/2026,4/20/2026,$61.02,380728364706	,$0.00,$0.00,$9.52,$3.50,$0.00,4/22/2026,Goodwill of Central & Northern Arizona
62008152,4/20/2026,260943716,Coquette Women's Black Sheer Mesh Boned Corset Lace Up Back NWT Size 1X/2X,Clothing > Women's Clothing > Intimates > Size 1X,1,$21.00,4/17/2026,4/20/2026,$32.88,380722014598	,$0.00,$0.00,$9.88,$2.00,$0.00,4/22/2026,Rappahannock Goodwill Industries Inc.
62008209,4/20/2026,260815200,Tripp nyc Green/Black Grunge-Style Kilt Men’s Size M,Clothing > Men's Clothing,1,$13.99,4/16/2026,4/20/2026,$27.62,870909132730	,$0.00,$0.00,$10.88,$2.75,$0.00,4/21/2026,Wabash Valley Goodwill
62008318,4/20/2026,261166482,Gothic Black Lace Corset Formal Dress w/ Removable Cape,Clothing > Women's Clothing > Formalwear,1,$75.99,4/20/2026,4/20/2026,$102.99,521784217016	,$0.00,$0.00,$25.00,$2.00,$0.00,4/21/2026,Goodwill of North Louisiana
62008866,4/20/2026,260826027,NWT Jessica Howard Goth Burnout Velvet Sheath Dress-Size 16,Clothing > Women's Clothing > Dresses > Size 16,1,$20.00,4/16/2026,4/20/2026,$32.23,870998422523	,$0.00,$0.00,$8.24,$3.99,$0.00,4/23/2026,Southern Oregon Goodwill Industries
62041289,4/21/2026,260746197,Tripp Nyc Reflector Strap Crop Top Black Strap Crop Top W/ Reflective Straps S,Clothing > Women's Clothing,1,$33.55,4/20/2026,4/21/2026,$56.94,871184152033	,$0.00,$0.00,$10.44,$0.00,$0.00,4/28/2026,Goodwill San Diego and Imperial Counties
62041289,4/21/2026,260839112,"Dr Martens Black Boots, Ladies Size 7",Clothing > Women's Clothing > Shoes Women's,1,$12.95,4/21/2026,4/21/2026,$56.94,871184152033	,$0.00,$0.00,$10.44,$0.00,$0.00,4/28/2026,Goodwill San Diego and Imperial Counties
62041317,4/21/2026,261005711,Hunter Belt,Clothing,1,$12.95,4/21/2026,4/21/2026,$38.39,871184385567	,$0.00,$0.00,$10.44,$0.00,$0.00,4/28/2026,Goodwill San Diego and Imperial Counties
62041317,4/21/2026,261271402,"Vintage Fantasy Art Calendar Lot - Forgotten Realms, Xanth, & Paramount 1990/93",Collectibles,1,$15.00,4/21/2026,4/21/2026,$38.39,871184385567	,$0.00,$0.00,$10.44,$0.00,$0.00,4/28/2026,Goodwill San Diego and Imperial Counties
62041346,4/21/2026,261129937,.925 Vintage Whimsigoth Beaded Pentacle Pendant Necklace 7.8 Grams,Jewelry & Gemstones > Necklaces,1,$14.99,4/20/2026,4/21/2026,$24.97,9400136106616274402211	,$0.00,$0.00,$6.99,$2.99,$0.00,4/22/2026,Goodwill-Easter Seals MN
62041379,4/21/2026,261355470,NWT Wmns Y2k 90s Vintage ZUM ZUM Silver Lace Milkmaid Beaded Goth Formal Dress 6,Clothing > Women's Clothing > Retro/Vintage,1,$62.00,4/20/2026,4/21/2026,$62.01,9400136208303491376117	,$0.00,$0.00,$0.01,$0.00,$0.00,4/23/2026,"Goodwill Industries of South Central Wisconsin, Inc."
